county_name,reg_voters,white,latinx,aapi,black,native,missing,dnc_precinct_id,van_precinct_id,van_precinct_name
Collin,4143,1758,175,1239,398,0,930,576713,950249,0014
Collin,5646,4104,297,355,201,0,955,576805,950353,0118
Collin,2071,1272,203,23,94,2,509,576814,950333,0098
Collin,4950,3489,341,356,467,0,396,578586,950384,0149
Collin,2794,1536,481,83,235,0,561,578633,950303,0068
Collin,3684,2621,207,203,342,0,456,578655,950280,0045
Collin,0,1,0,0,0,0,0,578657,953559,0109
Collin,3592,1352,448,292,1146,1,458,578732,950258,0023
Collin,1688,1057,105,139,122,0,343,578733,950340,0105
Collin,3757,2248,253,455,388,2,511,578740,950330,0095
Collin,3480,2311,308,134,197,0,697,578745,950297,0062
Collin,2317,1231,222,269,217,0,447,578751,950250,0015
Collin,1,0,0,0,0,0,2,578773,951250,0131
Collin,6359,3547,310,1407,561,0,771,578792,950260,0025
Collin,6262,4980,240,201,190,1,799,578808,950357,0122
Collin,1,3,0,0,0,0,7,58119,,
Collin,4550,2554,197,674,353,0,1038,582418,950359,0124
Collin,2292,985,592,76,317,0,398,582458,950286,0051
Collin,0,0,0,0,0,0,1,582507,952249,0409
Collin,2,0,0,0,2,0,3,582555,951236,0117
Collin,3203,2268,129,40,84,1,857,582640,950247,0012
Collin,4796,3414,216,250,287,1,879,586536,950283,0048
Collin,2600,1636,90,348,137,0,528,586572,950372,0137
Collin,5061,3642,362,106,264,2,891,586632,950318,0083
Collin,2667,2061,97,137,75,3,395,588447,950266,0031
Collin,4517,3107,270,485,318,0,518,588463,950336,0101
Collin,0,1,0,0,0,0,0,588480,953869,0032
Collin,4524,3264,370,56,371,2,669,588560,950252,0017
Collin,4711,3042,305,516,550,1,415,588562,950313,0078
Collin,0,1,0,0,0,0,0,588604,956389,0421
Collin,1062,868,53,2,8,0,164,588653,950255,0020
Collin,0,1,0,0,0,0,2,59177,,
Collin,3207,2453,191,115,104,1,498,594648,950267,0032
Collin,2606,2032,84,125,40,0,423,594733,950298,0063
Collin,4910,2688,293,634,623,3,907,594744,950312,0077
Collin,1369,993,89,13,74,0,247,594773,950240,0005
Collin,6024,3394,706,129,882,0,1171,594812,950237,0002
Collin,1,0,0,0,0,0,1,596533,950684,1803
Collin,6190,2641,164,2792,230,0,467,596542,950322,0087
Collin,3,1,0,0,0,0,3,596550,951284,0226
Collin,4,2,0,0,1,0,8,596591,950685,1804
Collin,3,1,0,0,0,0,8,596607,955200,0004
Collin,0,1,0,0,0,0,0,596634,949390,3085
Collin,4881,3271,221,658,323,0,639,596644,950344,0109
Collin,4326,2662,453,81,393,1,857,596693,950244,0009
Collin,4741,3474,254,132,275,2,770,596704,950251,0016
Collin,6231,4741,239,176,253,0,1157,598436,950375,0140
Collin,0,1,0,0,0,0,0,598469,953877,0040
Collin,1,0,0,0,0,0,1,598613,955209,0004a
Collin,2,0,0,0,0,0,2,598614,951287,0229
Collin,0,1,0,0,0,0,10,59892,,
Collin,4297,2677,426,204,502,0,601,600342,950348,0113
Collin,4927,3865,331,33,136,2,715,600350,950257,0022
Collin,3648,1668,245,156,971,0,1004,600356,950259,0024
Collin,1,0,0,0,0,0,3,600363,951166,4630
Collin,4055,2350,337,544,316,0,670,600392,950320,0085
Collin,6228,3997,605,177,658,1,1021,600419,950292,0057
Collin,2897,1925,275,102,182,0,523,600441,950301,0066
Collin,3871,2765,461,21,42,2,671,602371,950243,0008
Collin,0,0,0,0,0,0,1,60345,,
Collin,2137,1352,110,222,139,0,408,606289,950307,0072
Collin,2383,1015,306,57,729,1,329,606296,950331,0096
Collin,4583,2892,366,229,302,0,1093,606298,950291,0056
Collin,3849,2517,207,252,292,0,699,606308,950390,0155
Collin,342,299,12,3,3,0,27,606370,950396,0161
Collin,0,0,1,0,0,0,0,606428,955201,0001a
Collin,0,0,0,0,0,0,1,608206,950413,0305
Collin,6252,3254,228,1492,695,0,875,608275,950360,0125
Collin,4341,1542,607,654,894,1,838,608305,950285,0050
Collin,5145,4054,258,351,230,0,340,608356,950276,0041
Collin,64,8,0,1,2,0,75,608385,951268,0210
Collin,6143,3870,183,1129,205,0,1242,610115,950351,0116
Collin,5028,1775,352,1719,677,3,723,610133,950287,0052
Collin,2681,1849,97,98,252,0,560,610164,950371,0136
Collin,3889,2142,280,359,484,1,990,610173,950314,0079
Collin,3462,2229,165,248,290,2,702,610193,950263,0028
Collin,1,1,0,0,0,0,2,610241,950681,1800
Collin,4912,3375,305,396,339,0,631,610370,950294,0059
Collin,4562,3168,203,164,244,1,1012,610375,950366,0131
Collin,2,7,1,1,0,0,13,61819,,
Collin,0,2,0,0,0,0,7,61882,,
Collin,3257,2217,162,158,320,2,664,620606,950319,0084
Collin,3437,2029,296,164,568,0,519,620641,950368,0133
Collin,0,1,0,0,0,0,0,620648,953870,0033
Collin,1,0,0,0,0,0,2,620692,956266,0224
Collin,3764,2281,107,883,94,0,509,620740,950347,0112
Collin,4956,3309,212,560,218,1,873,622502,950304,0069
Collin,4060,2843,118,550,90,0,607,622602,950325,0090
Collin,1115,895,62,1,8,1,177,622642,950253,0018
Collin,498,235,26,5,89,0,176,622687,950334,0099
Collin,0,2,0,0,0,0,1,62270,,
Collin,4786,3119,361,460,378,0,691,632980,950362,0127
Collin,4970,3062,550,185,546,2,850,633189,950327,0092
Collin,0,6,0,0,1,0,5,64312,,
Collin,2,4,0,0,1,0,10,64317,,
Collin,6015,3113,508,728,970,0,912,652092,1142748,0163
Collin,3637,2199,293,498,417,1,260,668188,1239872,0169
Collin,0,8,1,1,0,0,7,66925,,
Collin,3,8,0,0,1,0,20,66965,,
Collin,3,11,3,0,3,0,26,67129,,
Collin,3,7,0,0,0,0,12,67727,,
Collin,1,1,0,0,0,0,4,68067,,
Collin,4885,3123,534,256,679,2,344,682139,1239877,0174
Collin,2030,1441,123,213,152,1,112,689957,1239878,0175
Collin,893,663,22,21,14,0,194,689959,1239876,0173
Collin,4404,2341,243,1075,565,0,220,693588,1239869,0166
Collin,3577,2555,240,77,135,1,651,693592,1239881,0178
Collin,2077,1671,44,156,30,0,179,701647,1239867,0164
Collin,0,0,0,0,0,0,2,70523,,
Collin,5628,4851,109,150,48,2,517,706284,1239882,0179
Collin,5422,3522,355,342,630,0,752,706286,1239879,0176
Collin,5593,2842,277,1719,415,0,413,706287,1239870,0167
Collin,3,5,1,0,1,0,19,70675,,
Collin,2,3,0,0,0,0,8,71247,,
Collin,3,9,0,0,0,0,16,71254,,
Collin,6590,4436,454,420,823,1,584,713906,1239880,0177
Collin,2134,1700,62,204,58,2,115,714547,1239871,0168
Collin,1054,725,37,170,53,0,75,720487,1239868,0165
Collin,2152,1544,173,123,148,1,202,721195,1239873,0170
Collin,6755,4386,353,946,587,1,557,723520,1239874,0171
Collin,4589,3480,443,61,365,3,271,724207,1239875,0172
Collin,3,5,0,0,0,0,6,73180,,
Collin,1,1,0,0,0,0,2,73433,,
Collin,0,1,0,0,3,0,2,73434,,
Collin,4,15,0,1,1,0,21,74288,,
Collin,3,3,1,0,1,0,11,74362,,
Collin,1,7,1,0,0,0,10,74546,,
Collin,0,0,0,0,0,0,3,74549,,
Collin,0,2,0,1,0,0,8,74667,,
Collin,1,2,0,0,1,0,7,75382,,
Collin,0,1,0,0,0,0,3,75476,,
Collin,0,1,0,0,1,0,8,75733,,
Collin,0,3,0,0,0,0,7,76122,,
Collin,0,1,0,0,0,0,10,76591,,
Collin,3,2,0,0,1,0,10,76811,,
Collin,1,1,1,0,0,0,7,76917,,
Collin,0,0,0,0,0,0,3,76923,,
Collin,3,6,0,0,0,0,9,76992,,
Collin,4,16,0,0,7,0,44,77689,,
Collin,0,2,0,0,0,0,1,77872,,
Collin,1,9,0,0,0,0,6,77956,,
Collin,1,6,0,0,2,0,14,78643,,
Collin,0,5,0,0,1,0,5,79603,,
Collin,0,6,0,0,0,0,7,79828,,
Collin,3,6,1,0,2,0,21,81001,,
Collin,2,6,0,1,0,0,7,81101,,
Collin,4,7,2,2,0,0,14,81718,,
Collin,0,5,0,0,0,0,1,81921,,
Collin,1,1,1,0,0,0,9,83152,,
Collin,0,2,0,0,0,0,4,84579,,
Collin,0,0,0,0,0,0,5,85281,,
Collin,0,0,0,1,0,0,8,85936,,
Collin,1,2,0,1,1,0,9,87319,,
Collin,0,0,1,0,2,0,3,87933,,
Collin,1,3,0,0,0,0,6,91177,,
Collin,0,11,0,0,7,0,17,91279,,
Collin,5,4,3,0,1,0,22,91284,,
Collin,0,2,0,0,0,0,3,92556,,
Collin,0,0,0,0,0,0,3,92564,,
Collin,1,8,1,0,0,0,14,92642,,
Collin,1,4,0,0,0,0,7,93994,,
Collin,319,290,10,2,1,0,17,941809,1708818,0162
Collin,768,560,68,10,75,0,61,941810,1708819,0180
Collin,2282,1735,260,19,176,0,101,941811,1708820,0181
Collin,122,103,10,2,0,0,8,941812,1708821,0183
Collin,54,48,0,0,1,0,5,941813,1708822,0185
Collin,152,141,1,0,1,0,9,941814,1708823,0186
Collin,631,561,29,7,1,0,35,941815,1708824,0187
Collin,961,823,52,8,5,0,74,941816,1708826,0189
Collin,107,87,11,0,0,0,9,941817,1708827,0190
Collin,630,481,86,5,4,0,55,941818,1708828,0191
Collin,2617,2158,212,17,97,0,144,941819,1708829,0192
Collin,1233,1061,81,2,11,0,83,941820,1708830,0193
Collin,1010,847,72,19,17,0,62,941821,1708832,0195
Collin,2087,1351,148,217,292,1,99,941822,1708833,0196
Collin,1527,729,63,494,88,0,162,941823,1708834,0197
Collin,139,121,6,2,1,0,10,941824,1708835,0198
Collin,2406,2081,108,80,106,0,33,941825,1708836,0199
Collin,0,0,0,0,0,0,9,94934,,
Collin,77,65,5,2,1,0,4,950019,1708825,0188
Collin,43,39,0,1,1,0,2,950020,1708831,0194
Collin,0,2,0,0,0,0,6,95300,,
Collin,0,3,0,0,0,0,2,96153,,
Collin,0,2,0,0,0,0,1,97001,,
Collin,0,6,0,0,0,0,3,97394,,
Collin,2,3,0,1,1,0,8,98351,,
Collin,2,6,1,0,1,0,13,98663,,
Collin,0,0,0,0,1,0,0,99138,,
Collin,3557,3041,161,67,120,0,176,991448,1816402,0203
Collin,361,318,17,11,15,0,1,991449,1816403,0204
Collin,31,24,2,3,1,0,1,991450,1816404,0205
Collin,1938,1515,103,124,103,0,100,991451,1816405,0206
Collin,4376,3309,300,212,455,0,113,991452,1816406,0207
Collin,2313,1904,109,147,128,0,28,991453,1816407,0208
Collin,893,563,93,130,105,0,2,991454,1816408,0209
Collin,0,2,0,0,0,0,5,99270,,
Collingsworth,60,6,0,0,0,0,70,,,
Collingsworth,1,0,0,0,0,0,4,125335,,
Collingsworth,1,1,0,0,0,0,2,148753,,
Collingsworth,2,0,0,0,0,0,5,353863,,
Collingsworth,0,0,0,0,0,0,2,360305,,
Collingsworth,1,1,0,0,0,0,3,379360,,
Collingsworth,578,338,100,1,29,1,127,596546,950400,0301
Collingsworth,91,74,0,0,1,1,19,598453,950401,0302
Collingsworth,20,1,0,0,0,0,24,608371,950398,0102
Collingsworth,769,614,14,0,1,0,168,610229,950397,0101
Collingsworth,568,316,93,0,29,2,146,620756,950399,0201
Collingsworth,138,105,5,0,0,1,32,622594,950403,0402
Collingsworth,506,293,107,0,12,0,112,622716,950402,0401
Collingsworth,0,2,0,0,0,0,1,84237,,
Collingsworth,72,50,15,0,0,0,7,941826,1708837,0202
Colorado,174,58,7,0,6,0,243,,,
Colorado,1,1,0,0,2,0,3,106737,,
Colorado,0,1,0,0,0,0,6,138400,,
Colorado,1,2,0,0,1,0,3,1829,,
Colorado,2,1,0,0,1,0,3,344208,,
Colorado,0,1,0,0,0,0,6,344298,,
Colorado,2,4,0,0,0,0,14,360033,,
Colorado,3,5,0,0,0,0,24,362285,,
Colorado,0,1,0,0,0,0,1,373800,,
Colorado,2,0,0,0,0,0,2,513589,951735,0024
Colorado,3302,1996,327,19,405,0,676,527539,950404,0101
Colorado,3752,1364,1009,5,737,1,754,531438,950415,0402
Colorado,1,0,0,0,0,0,1,537341,951734,0023
Colorado,614,529,33,0,5,0,56,543552,950412,0304
Colorado,840,653,76,1,3,0,141,549218,950408,0202
Colorado,225,52,3,1,1,0,203,555531,950409,0301
Colorado,2,0,0,0,0,0,2,555532,949747,0025
Colorado,430,311,38,0,25,0,71,561277,950405,0102
Colorado,1418,1248,28,4,4,0,179,561290,950410,0302
Colorado,1,6,0,0,1,0,14,56231,,
Colorado,651,365,90,0,100,0,120,563199,950414,0401
Colorado,1,0,0,0,0,0,1,563219,948936,0209
Colorado,707,613,28,0,7,0,78,567002,950411,0303
Colorado,6,1,1,0,0,0,5,578695,,
Colorado,0,0,0,0,0,0,1,59182,,
Colorado,0,1,0,0,0,0,1,594730,956402,0440
Colorado,0,0,0,0,0,0,1,596602,951714,0004
Colorado,1,0,0,0,0,0,1,600371,,
Colorado,2373,1728,197,13,101,0,410,608206,950413,0305
Colorado,4120,2887,316,10,269,0,784,610098,950407,0201
Colorado,864,610,87,0,60,0,128,610167,950406,0103
Colorado,0,0,0,0,0,0,1,74937,,
Colorado,0,3,0,0,0,0,1,75735,,
Colorado,2,3,0,0,0,0,7,76515,,
Colorado,0,5,0,0,0,0,7,76812,,
Colorado,1,3,0,0,1,0,11,82265,,
Comal,1801,639,63,3,8,0,2489,,,
Comal,4,12,5,0,0,0,20,103258,,
Comal,2880,2002,715,57,102,0,7,1064910,1941596,0306
Comal,3084,2783,252,25,23,0,5,1064911,1941597,0407
Comal,2481,2252,174,20,34,0,3,1064935,1941594,0207
Comal,2273,1982,240,18,37,0,1,1064943,1941595,0208
Comal,1958,1790,147,14,7,0,0,1081487,2009601,0108
Comal,1,9,0,0,0,0,13,119786,,
Comal,3,12,1,0,0,0,19,120414,,
Comal,2,3,1,0,0,0,7,122839,,
Comal,2,7,1,0,0,0,13,125702,,
Comal,1,5,0,0,0,0,8,289197,,
Comal,3,7,1,0,1,0,11,289538,,
Comal,2,11,0,0,0,0,20,301550,,
Comal,2,6,0,0,0,0,20,313390,,
Comal,4,6,0,0,0,0,20,323707,,
Comal,3,13,1,0,0,0,23,331824,,
Comal,0,0,0,0,0,0,1,338284,,
Comal,1,2,0,0,0,0,7,362415,,
Comal,4,13,5,0,0,0,31,371516,,
Comal,0,2,0,0,0,0,1,379484,,
Comal,8,10,2,0,0,0,37,40996,,
Comal,5482,4099,519,32,47,0,950,495901,950416,0101
Comal,5357,3971,562,53,52,1,1065,511577,950436,0404
Comal,1773,1176,316,20,86,2,273,515616,950424,0202
Comal,1,0,0,0,0,0,2,517572,953914,0312
Comal,2,1,0,0,0,0,2,533397,949408,3103
Comal,0,0,0,0,0,0,3,533416,952215,0307
Comal,0,1,0,0,0,0,0,533640,948878,0003
Comal,1584,592,631,4,23,0,399,537320,950431,0303
Comal,0,0,0,0,0,0,1,537371,956799,0146
Comal,6857,4589,1227,88,174,1,1114,537382,950423,0201
Comal,3,15,0,0,0,0,24,53967,,
Comal,7120,5570,635,66,98,0,1060,541352,950438,0406
Comal,1,1,0,0,0,0,1,541553,956403,0441
Comal,2,8,0,0,0,0,15,54192,,
Comal,7402,4745,1412,29,105,1,1448,543344,950430,0302
Comal,0,1,0,0,0,0,0,543467,949654,0102
Comal,3800,3186,353,33,75,2,455,547230,950422,0107
Comal,6485,5320,377,27,24,0,1001,549257,950434,0402
Comal,5871,4792,471,72,129,1,546,551157,950425,0203
Comal,7512,6320,489,37,52,1,807,551159,950435,0403
Comal,0,2,0,0,0,0,1,551207,,
Comal,1,0,0,0,0,0,1,551244,952216,0401
Comal,1,0,0,0,0,0,1,553227,952219,0404
Comal,3,0,0,0,0,0,4,555189,953209,0335
Comal,4959,4104,303,55,53,0,569,555211,950418,0103
Comal,1,0,0,0,1,0,1,555472,949661,0402
Comal,0,1,0,0,0,0,0,561279,956232,0148
Comal,0,0,0,0,0,0,1,561338,956351,0352
Comal,7320,2924,3057,36,161,0,1392,563153,950429,0301
Comal,2,1,0,0,0,0,1,572819,953203,0315
Comal,3,0,0,0,0,0,5,574938,953882,03-3
Comal,1,0,0,0,0,0,3,576691,956291,0254
Comal,6906,3977,1864,86,125,1,1140,578722,950432,0304
Comal,6051,4706,629,19,40,1,833,586564,950437,0405
Comal,1,0,0,0,0,0,1,594503,809795,Northfield High School
Comal,248,31,8,0,1,0,293,594690,,
Comal,0,1,0,0,0,0,0,594717,953182,0110
Comal,7526,6007,874,62,59,1,749,596585,950428,0206
Comal,0,0,0,0,0,0,1,596628,952202,0205
Comal,6496,5203,576,34,40,0,830,598595,950421,0106
Comal,3,0,0,0,0,0,3,602431,949660,0401
Comal,5340,3891,730,17,33,0,958,606433,950426,0204
Comal,6174,4670,405,13,33,0,1311,608246,950420,0105
Comal,3308,2475,250,11,30,0,657,608250,950433,0401
Comal,2,1,1,0,0,0,5,61918,,
Comal,3,1,1,0,0,0,6,620597,952218,0403
Comal,6854,5188,607,96,283,0,949,622621,950427,0205
Comal,2984,2404,128,14,12,0,554,633141,950419,0104
Comal,3,1,0,0,0,0,4,633182,952217,0402
Comal,3,15,2,0,0,0,22,72783,,
Comal,0,0,0,0,0,0,1,79271,,
Comal,2,1,2,0,0,0,11,79883,,
Comal,2,9,0,0,0,0,17,81830,,
Comal,0,1,0,0,0,0,0,90746,,
Comal,4827,3955,507,33,34,0,318,941827,950417,0102
Comal,3890,2719,889,52,71,0,192,941828,1708838,0305
Comal,6,8,1,0,2,0,30,94200,,
Comal,1,5,0,0,0,0,2,98352,,
Comanche,191,48,2,0,0,0,255,,,
Comanche,0,2,0,0,0,0,4,105977,,
Comanche,0,1,0,0,0,0,1,18389,,
Comanche,1,0,0,0,0,0,2,285719,,
Comanche,3,4,0,0,0,0,17,289525,,
Comanche,1,5,0,0,0,0,5,301404,,
Comanche,0,0,0,0,0,0,1,301617,,
Comanche,2,2,0,0,0,0,8,301630,,
Comanche,3,6,0,0,0,0,21,315627,,
Comanche,0,0,0,0,0,0,1,323817,,
Comanche,2,0,0,0,0,0,6,325783,,
Comanche,2,5,0,0,0,0,13,329929,,
Comanche,1,6,0,0,0,0,5,350172,,
Comanche,0,0,0,0,0,0,2,353802,,
Comanche,1,0,0,0,0,0,4,360177,,
Comanche,1,0,0,0,0,0,1,371574,,
Comanche,241,155,3,0,1,0,114,484156,950449,0014
Comanche,62,10,0,0,0,0,69,517619,950453,0022
Comanche,15,3,0,0,0,0,15,527512,950452,0019
Comanche,303,240,5,0,2,0,68,533492,950447,0009
Comanche,16,0,0,0,0,0,21,533562,950441,0003
Comanche,6,0,0,0,0,0,7,533573,950446,0008
Comanche,120,96,5,0,0,1,21,537396,950442,0004
Comanche,0,1,0,0,0,0,0,541355,949911,0306
Comanche,136,107,0,2,0,0,32,549235,950451,0016
Comanche,2386,1663,207,4,10,1,626,570783,950439,0001
Comanche,3,0,0,0,0,0,3,570804,951665,0020
Comanche,906,548,25,1,0,0,443,576869,950450,0015
Comanche,1137,801,95,3,2,0,294,586590,950443,0005
Comanche,11,1,0,0,0,0,13,594670,950454,0027
Comanche,2442,1622,350,11,7,0,564,602345,950440,0002
Comanche,515,369,55,1,3,0,107,606349,950444,0006
Comanche,411,298,12,0,0,0,118,606359,950448,0013
Comanche,1,0,0,0,0,0,1,610196,951402,0005
Comanche,0,0,0,0,0,0,1,610277,951666,0021
Comanche,446,315,49,0,0,1,95,622535,950445,0007
Comanche,1,0,0,0,0,0,1,622655,949912,0307
Comanche,596,487,39,1,3,0,71,941829,1708839,0010
Comanche,711,597,50,0,0,0,70,941830,1708840,0011
Comanche,2663,2038,339,4,10,0,284,941831,1708841,0012
Concho,7,4,0,0,0,0,12,,,
Concho,0,0,0,0,0,0,1,106965,,
Concho,1,0,0,0,0,0,2,283815,,
Concho,0,1,0,0,0,0,3,297423,,
Concho,1,0,0,0,0,0,2,337982,,
Concho,0,3,0,0,0,0,1,346183,,
Concho,2,2,0,0,0,0,2,349904,,
Concho,2,4,0,0,0,0,10,350026,,
Concho,0,1,1,0,0,0,5,373548,,
Concho,601,467,37,4,4,0,115,523464,950455,0101
Concho,524,286,142,0,2,0,134,578577,950460,0306
Concho,1,0,0,0,0,0,1,582604,956134,0011
Concho,2,1,0,0,0,0,5,586604,954273,0103
Concho,465,298,69,1,2,1,121,594796,950462,0408
Concho,156,109,15,0,0,0,38,598466,950456,0102
Concho,193,113,48,0,0,0,36,598517,950458,0204
Concho,170,138,3,0,0,0,41,602363,950457,0203
Concho,162,119,2,0,0,0,54,606358,950461,0407
Concho,259,175,36,0,0,0,58,622524,950459,0205
Cooke,653,160,3,1,2,0,808,,,
Cooke,0,0,0,0,0,0,1,107209,,
Cooke,0,1,0,0,0,0,4,114315,,
Cooke,0,1,0,0,0,0,2,121620,,
Cooke,4,2,0,0,0,0,20,126555,,
Cooke,1,0,0,0,0,0,5,131600,,
Cooke,1,3,0,0,0,0,4,289365,,
Cooke,0,0,0,0,0,0,4,297328,,
Cooke,1,5,0,0,0,0,5,301402,,
Cooke,1,7,0,0,0,0,5,315692,,
Cooke,0,3,0,0,0,0,9,317745,,
Cooke,0,0,0,1,0,0,3,317959,,
Cooke,0,0,0,0,0,0,3,333982,,
Cooke,1,1,0,0,0,0,2,334128,,
Cooke,3,1,0,0,0,0,11,336279,,
Cooke,0,7,0,0,0,0,8,349966,,
Cooke,2,2,0,0,0,0,14,353965,,
Cooke,1,6,1,0,0,0,8,360243,,
Cooke,0,1,0,0,0,0,0,37267,,
Cooke,1,0,0,0,0,0,3,379240,,
Cooke,2,1,0,0,0,0,4,4073,,
Cooke,1,2,0,0,0,0,11,46450,,
Cooke,2430,2108,49,4,7,0,374,525505,950472,0010
Cooke,1052,892,39,1,1,0,165,531408,950474,0012
Cooke,1,0,0,0,0,0,1,533343,,
Cooke,1513,1324,9,9,2,0,224,533487,950481,0021
Cooke,2290,1819,94,0,29,1,419,533627,950469,0007
Cooke,369,310,8,0,1,1,62,541511,950476,0015
Cooke,706,313,34,1,14,0,395,543555,950464,0002
Cooke,0,1,2,0,0,0,1,54502,,
Cooke,540,250,75,4,9,0,230,551132,950483,0030
Cooke,560,497,4,0,0,0,71,563223,950477,0017
Cooke,1145,542,228,19,136,0,258,563298,950485,0034
Cooke,0,1,0,0,0,0,0,565091,951750,0018
Cooke,2760,2305,20,5,4,0,545,567052,950482,0022
Cooke,739,610,16,1,0,0,138,572940,950468,0006
Cooke,674,518,19,1,5,0,171,574765,950480,0020
Cooke,2,0,0,0,0,0,2,574773,952118,0025
Cooke,664,541,22,8,12,0,119,576809,950465,0003
Cooke,3597,2913,198,7,6,1,614,582500,950473,0011
Cooke,2409,1510,200,10,63,1,743,582512,950463,0001
Cooke,407,349,2,1,0,0,70,582626,950475,0014
Cooke,0,1,0,0,0,0,1,586669,952119,0026
Cooke,2344,1990,32,9,3,0,387,588574,950478,0018
Cooke,3,0,0,0,0,0,3,596632,952121,0028
Cooke,0,0,0,0,0,0,1,600418,951224,0105
Cooke,645,533,10,1,2,0,120,602401,950484,0033
Cooke,1,0,0,0,0,0,1,608217,956927,0008
Cooke,2,0,0,0,0,0,3,610247,951219,0100
Cooke,1,0,0,0,0,0,1,610274,952143,0054
Cooke,2043,1729,26,2,5,2,353,610282,950471,0009
Cooke,515,446,5,6,3,0,66,610329,950479,0019
Cooke,859,611,34,8,28,0,238,620629,950466,0004
Cooke,2473,1686,154,29,78,0,630,620659,950487,0037
Cooke,1339,1105,43,4,6,1,239,620679,950470,0008
Cooke,1683,966,206,19,145,1,403,620711,950486,0035
Cooke,2033,1437,182,16,44,2,418,620728,950467,0005
Cooke,0,1,0,0,0,0,3,72634,,
Cooke,0,1,0,0,0,0,1,74364,,
Cooke,1,2,0,0,0,0,13,76422,,
Cooke,1,1,0,0,1,0,4,85877,,
Cooke,799,565,79,13,27,0,120,941832,1708844,0026
Cooke,363,280,38,12,5,0,30,941833,1708845,0027
Cooke,130,113,12,3,1,0,2,941834,1708846,0028
Cooke,323,195,64,0,17,0,51,941835,1708847,0031
Cooke,1,0,0,0,0,0,1,950021,1708842,0024
Cooke,3,0,0,0,0,0,3,950022,1708843,0025
Coryell,1753,223,27,4,65,0,2132,,,
Coryell,0,0,0,0,0,0,3,109290,,
Coryell,4,7,1,0,1,0,16,110827,,
Coryell,0,0,0,0,0,0,1,175694,,
Coryell,0,1,0,0,0,0,0,297279,,
Coryell,22,25,6,1,15,0,92,313653,,
Coryell,0,0,0,0,2,0,1,315742,,
Coryell,1,1,0,0,0,0,6,323840,,
Coryell,0,0,0,0,1,0,1,325798,,
Coryell,3,0,0,0,0,0,8,331780,,
Coryell,0,7,0,0,0,0,12,334162,,
Coryell,0,2,0,0,0,0,1,336054,,
Coryell,1,2,0,0,0,0,1,336331,,
Coryell,0,1,0,0,0,0,2,338088,,
Coryell,2,3,0,0,0,0,6,353948,,
Coryell,1,1,0,0,0,0,2,357903,,
Coryell,2,8,0,0,1,0,13,358051,,
Coryell,8,13,0,0,4,0,30,362198,,
Coryell,1,3,0,0,0,0,4,371599,,
Coryell,44,9,0,0,0,0,50,495934,950493,0116
Coryell,1,0,0,0,0,0,1,513553,952269,0023
Coryell,0,0,0,0,1,0,0,517579,949043,0403
Coryell,659,50,17,0,10,0,782,523531,950507,0418
Coryell,6,4,0,0,0,0,6,525481,954015,0005
Coryell,2,0,1,0,1,0,6,533481,,
Coryell,1,0,0,0,0,0,2,541620,949041,0401
Coryell,24,5,0,0,1,0,27,551139,950499,0312
Coryell,33,4,0,0,0,0,42,551160,950500,0314
Coryell,1,2,0,0,0,0,1,555257,949676,0008
Coryell,1,0,0,0,0,0,1,555268,954020,0010
Coryell,873,90,9,2,18,0,1047,555357,950494,0117
Coryell,22,6,0,0,0,0,28,555403,950492,0111
Coryell,1992,141,46,2,90,1,2327,561378,950497,0219
Coryell,55,14,0,0,0,0,68,565174,950496,0213
Coryell,78,21,3,0,1,0,101,566967,950501,0315
Coryell,6,0,0,0,0,0,11,567072,952267,0017
Coryell,1,0,0,0,0,0,2,570841,949682,0014
Coryell,33,8,0,0,0,0,41,574989,950491,0110
Coryell,6,14,1,0,1,0,35,57789,,
Coryell,770,83,9,4,13,0,917,578641,950503,0401
Coryell,279,31,0,0,1,0,341,582539,950495,0202
Coryell,5,1,0,0,0,0,6,582616,949012,0110
Coryell,14,8,0,0,0,0,19,586589,950506,0407
Coryell,1,0,0,0,0,0,1,586637,952260,0004
Coryell,1,0,0,0,0,0,1,588511,949034,0311
Coryell,21,0,0,0,0,0,25,588638,949047,0407
Coryell,34,11,1,0,0,0,52,588650,950505,0406
Coryell,0,0,0,0,0,0,1,594753,949022,0209
Coryell,1,0,0,0,0,0,1,596536,949042,0402
Coryell,23,2,0,0,0,0,33,596650,950489,0108
Coryell,13,2,0,0,1,0,22,596666,954011,0001
Coryell,1054,110,15,2,15,0,1250,598442,950488,0105
Coryell,0,2,0,0,0,0,1,598461,954112,0105
Coryell,20,2,1,0,0,0,24,600358,950502,0320
Coryell,384,76,2,0,0,0,476,600447,950498,0303
Coryell,1,1,0,0,0,0,10,60678,,
Coryell,42,14,1,0,0,0,55,622520,950490,0109
Coryell,2,0,0,0,0,0,3,622571,949045,0405
Coryell,295,38,2,0,2,0,372,633181,950504,0404
Coryell,39,10,1,0,3,0,41,693589,1239884,0221
Coryell,47,14,0,0,1,0,57,699290,1239883,0122
Coryell,0,0,0,0,0,0,2,72095,,
Coryell,0,0,0,0,0,0,1,82949,,
Coryell,8461,5125,842,148,1500,2,893,941836,1708848,0101
Coryell,1702,1489,50,8,7,1,154,941837,1708849,0102
Coryell,502,405,32,0,0,0,68,941838,1708850,0103
Coryell,6842,4267,713,114,835,4,948,941839,1708851,0104
Coryell,3064,2516,163,23,49,0,328,941840,1708852,0205
