county_name,reg_voters,likely_dems,likely_repubs,census_block_group_2010
Bell,10,0,8,483319501002
Bell,14,1,10,483319503001
Bell,1,0,0,484391065072
Bell,10,4,5,484910202012
Bell,10,4,5,484910202041
Bell,19,4,3,484910213001
Bell,2,0,2,484910213004
Bexar,693,2,0,
Bexar,1,0,1,480139601001
Bexar,2,0,1,480139602012
Bexar,11,3,2,480139602013
Bexar,34,7,8,480139602021
Bexar,5,2,0,480139602024
Bexar,21,3,5,480139604011
Bexar,1239,415,129,480291101001
Bexar,1582,590,166,480291101002
Bexar,1047,535,99,480291101003
Bexar,1100,564,77,480291103001
Bexar,790,467,36,480291103002
Bexar,503,298,36,480291103003
Bexar,1425,808,52,480291105001
Bexar,828,358,27,480291106001
Bexar,1996,1162,77,480291106002
Bexar,1596,873,91,480291106003
Bexar,1206,563,68,480291107001
Bexar,660,323,42,480291108001
Bexar,844,457,52,480291108002
Bexar,578,318,43,480291108003
Bexar,1801,910,242,480291109001
Bexar,653,318,54,480291110001
Bexar,886,509,78,480291110002
Bexar,937,539,73,480291110003
Bexar,3622,588,658,480291201001
Bexar,1408,434,447,480291203001
Bexar,771,240,210,480291203002
Bexar,1022,375,159,480291203003
Bexar,1488,373,392,480291203004
Bexar,949,337,258,480291203005
Bexar,719,256,204,480291203006
Bexar,894,236,325,480291203007
Bexar,903,261,264,480291203008
Bexar,1058,318,310,480291204001
Bexar,749,231,218,480291204002
Bexar,1082,235,514,480291204003
Bexar,1214,258,553,480291204004
Bexar,1159,237,527,480291204005
Bexar,1403,282,403,480291204006
Bexar,581,238,84,480291205011
Bexar,1014,431,75,480291205012
Bexar,1123,478,151,480291205013
Bexar,1130,509,157,480291205014
Bexar,1406,619,186,480291205015
Bexar,790,345,133,480291205016
Bexar,683,318,79,480291205017
Bexar,835,376,113,480291205021
Bexar,715,333,102,480291205022
Bexar,319,159,13,480291205023
Bexar,432,178,49,480291205024
Bexar,665,351,57,480291205025
Bexar,903,409,139,480291205026
Bexar,921,369,117,480291206001
Bexar,781,312,141,480291206002
Bexar,1125,462,177,480291206003
Bexar,1472,498,287,480291206004
Bexar,786,314,193,480291206005
Bexar,737,306,159,480291206006
Bexar,829,284,76,480291206007
Bexar,641,313,70,480291207011
Bexar,855,416,79,480291207012
Bexar,1079,509,127,480291207013
Bexar,1205,329,337,480291207014
Bexar,981,292,271,480291207015
Bexar,3104,754,699,480291207021
Bexar,1222,388,294,480291207022
Bexar,1185,342,355,480291207023
Bexar,913,269,322,480291208001
Bexar,1481,513,372,480291208002
Bexar,1543,489,434,480291208003
Bexar,961,292,324,480291208004
Bexar,826,257,267,480291208005
Bexar,964,283,367,480291208006
Bexar,814,222,295,480291208007
Bexar,832,226,239,480291209011
Bexar,1305,279,312,480291209012
Bexar,1536,467,140,480291209021
Bexar,2585,697,776,480291209022
Bexar,1234,528,119,480291209023
Bexar,1141,402,212,480291209024
Bexar,433,151,87,480291210001
Bexar,841,303,187,480291210002
Bexar,1693,590,318,480291210003
Bexar,749,248,111,480291210004
Bexar,1550,492,415,480291210005
Bexar,1143,389,317,480291210006
Bexar,1430,395,479,480291211081
Bexar,1496,421,518,480291211082
Bexar,1788,584,374,480291211083
Bexar,1119,294,379,480291211084
Bexar,1450,413,515,480291211085
Bexar,2088,610,699,480291211101
Bexar,1307,358,400,480291211102
Bexar,1153,327,378,480291211103
Bexar,895,247,277,480291211111
Bexar,1719,533,463,480291211112
Bexar,1558,532,325,480291211113
Bexar,1611,621,260,480291211114
Bexar,2109,498,509,480291211121
Bexar,1603,433,387,480291211122
Bexar,1512,426,434,480291211151
Bexar,2159,573,810,480291211152
Bexar,1829,436,717,480291211153
Bexar,1131,281,267,480291211161
Bexar,712,172,269,480291211162
Bexar,1024,275,369,480291211163
Bexar,1771,478,520,480291211164
Bexar,2107,590,560,480291211171
Bexar,1093,315,376,480291211172
Bexar,1070,310,266,480291211173
Bexar,1728,502,592,480291211181
Bexar,1216,332,217,480291211182
Bexar,2685,751,864,480291211183
Bexar,897,246,284,480291211191
Bexar,2448,775,642,480291211192
Bexar,1541,519,411,480291211193
Bexar,2287,803,555,480291211201
Bexar,2185,729,588,480291211202
Bexar,2021,482,818,480291211211
Bexar,1061,326,350,480291211212
Bexar,1553,402,530,480291211221
Bexar,1671,448,560,480291211222
Bexar,2028,593,598,480291211223
Bexar,406,73,128,480291212031
Bexar,1228,506,168,480291212032
Bexar,963,397,143,480291212033
Bexar,851,366,136,480291212034
Bexar,1654,585,294,480291212041
Bexar,1718,675,281,480291212042
Bexar,954,314,85,480291212043
Bexar,1259,412,297,480291212044
Bexar,1367,517,128,480291212045
Bexar,1974,796,312,480291212051
Bexar,744,290,82,480291212052
Bexar,980,322,228,480291212061
Bexar,1005,313,231,480291212062
Bexar,1226,376,292,480291212063
Bexar,970,271,259,480291212064
Bexar,1402,562,214,480291212065
Bexar,1196,409,186,480291212066
Bexar,2272,860,459,480291213001
Bexar,1397,403,326,480291213002
Bexar,1090,303,344,480291213003
Bexar,1727,433,534,480291213004
Bexar,4213,2394,515,480291214021
Bexar,1183,625,103,480291214022
Bexar,1681,895,159,480291214031
Bexar,995,405,178,480291214032
Bexar,1604,751,175,480291214033
Bexar,1342,616,163,480291214041
Bexar,1475,774,90,480291214042
Bexar,998,488,67,480291214043
Bexar,1304,451,329,480291215011
Bexar,2018,879,413,480291215012
Bexar,3191,1046,793,480291215013
Bexar,1928,717,453,480291215014
Bexar,1311,382,296,480291215041
Bexar,830,269,216,480291215042
Bexar,1174,381,309,480291215043
Bexar,3587,1455,685,480291215044
Bexar,2234,650,556,480291215051
Bexar,706,219,173,480291215052
Bexar,1549,504,342,480291215053
Bexar,2348,479,686,480291215061
Bexar,923,419,98,480291215062
Bexar,965,480,84,480291215063
Bexar,1022,345,181,480291215064
Bexar,1079,487,158,480291215071
Bexar,1408,405,394,480291215072
Bexar,909,357,179,480291215073
Bexar,1435,656,177,480291215074
Bexar,1816,857,237,480291215081
Bexar,1429,735,77,480291215082
Bexar,800,353,127,480291215083
Bexar,1435,353,353,480291216011
Bexar,1164,277,310,480291216012
Bexar,1108,299,202,480291216013
Bexar,642,208,90,480291216014
Bexar,3401,1188,706,480291216041
Bexar,1584,615,411,480291216042
Bexar,593,203,118,480291216043
Bexar,1898,748,433,480291216044
Bexar,1276,331,388,480291216051
Bexar,864,185,258,480291216052
Bexar,804,238,212,480291216061
Bexar,2060,566,421,480291216062
Bexar,1211,295,365,480291216063
Bexar,848,251,211,480291216064
Bexar,1313,240,481,480291217011
Bexar,873,159,360,480291217012
Bexar,771,162,252,480291217013
Bexar,861,179,229,480291217014
Bexar,3010,612,1215,480291217021
Bexar,1349,308,443,480291217022
Bexar,2798,605,1028,480291217023
Bexar,2891,1219,641,480291218021
Bexar,2330,768,536,480291218022
Bexar,2483,865,611,480291218023
Bexar,1465,544,280,480291218031
Bexar,870,275,223,480291218032
Bexar,1614,556,382,480291218033
Bexar,1730,628,325,480291218041
Bexar,2206,749,509,480291218042
Bexar,1267,473,182,480291218043
Bexar,712,209,218,480291218081
Bexar,2134,639,546,480291218082
Bexar,751,230,182,480291218091
Bexar,2799,853,741,480291218092
Bexar,1248,440,321,480291218093
Bexar,2757,778,863,480291218101
Bexar,1244,390,309,480291218102
Bexar,3318,1089,963,480291218111
Bexar,901,263,280,480291218112
Bexar,2675,828,789,480291218121
Bexar,827,191,323,480291218122
Bexar,859,203,295,480291218123
Bexar,728,171,309,480291218124
Bexar,1533,380,563,480291218131
Bexar,2354,645,908,480291219031
Bexar,3418,756,1434,480291219032
Bexar,1013,249,398,480291219041
Bexar,2242,528,879,480291219042
Bexar,2612,645,1146,480291219051
Bexar,3506,980,1037,480291219052
Bexar,3464,920,1209,480291219061
Bexar,1881,504,662,480291219062
Bexar,2747,875,1150,480291219071
Bexar,12382,3555,5109,480291219072
Bexar,999,153,601,480291219081
Bexar,2113,483,1029,480291219082
Bexar,2098,669,610,480291219091
Bexar,3754,1325,1097,480291219092
Bexar,5486,1645,2124,480291219101
Bexar,1152,296,452,480291219102
Bexar,601,348,16,480291302001
Bexar,645,357,21,480291302002
Bexar,568,322,27,480291303001
Bexar,647,341,36,480291303002
Bexar,466,264,16,480291303003
Bexar,669,406,27,480291303004
Bexar,813,506,28,480291304011
Bexar,792,472,36,480291304012
Bexar,785,456,22,480291304013
Bexar,694,398,41,480291304014
Bexar,970,549,36,480291304021
Bexar,793,469,31,480291304022
Bexar,1093,582,45,480291304023
Bexar,499,256,20,480291305001
Bexar,612,312,16,480291305002
Bexar,1537,891,52,480291305003
Bexar,643,354,17,480291305004
Bexar,602,331,14,480291306001
Bexar,894,475,21,480291306002
Bexar,855,452,26,480291306003
Bexar,859,451,20,480291306004
Bexar,865,519,28,480291307001
Bexar,802,388,49,480291307002
Bexar,1951,1134,85,480291308001
Bexar,803,444,24,480291308002
Bexar,703,419,16,480291308003
Bexar,749,395,30,480291308004
Bexar,1830,944,122,480291309001
Bexar,970,535,58,480291309002
Bexar,1013,496,37,480291309003
Bexar,2289,1291,94,480291310001
Bexar,783,488,29,480291310002
Bexar,685,367,39,480291310003
Bexar,750,430,27,480291310004
Bexar,609,335,17,480291311001
Bexar,563,312,17,480291311002
Bexar,918,530,48,480291311003
Bexar,1548,830,84,480291312001
Bexar,1027,468,137,480291312002
Bexar,1196,687,69,480291313001
Bexar,956,524,60,480291313002
Bexar,1803,865,198,480291313003
Bexar,962,533,65,480291313004
Bexar,4035,2146,608,480291314011
Bexar,2650,1638,231,480291314012
Bexar,672,348,63,480291314021
Bexar,1464,816,123,480291314022
Bexar,1132,488,177,480291315031
Bexar,839,271,200,480291315032
Bexar,900,321,186,480291315033
Bexar,647,328,88,480291315041
Bexar,927,466,97,480291315042
Bexar,1610,741,261,480291315043
Bexar,2047,1312,186,480291315051
Bexar,1231,702,115,480291315052
Bexar,1222,654,127,480291315061
Bexar,1860,1057,219,480291315062
Bexar,1956,1014,184,480291315071
Bexar,575,232,92,480291315072
Bexar,1684,865,122,480291315073
Bexar,1451,239,579,480291316011
Bexar,4558,1992,1343,480291316012
Bexar,2769,1193,563,480291316061
Bexar,2760,1321,464,480291316062
Bexar,1643,639,297,480291316081
Bexar,3185,1569,562,480291316082
Bexar,2121,1127,274,480291316091
Bexar,2203,1023,312,480291316092
Bexar,2689,1344,347,480291316093
Bexar,2637,1290,346,480291316101
Bexar,1622,814,185,480291316102
Bexar,1266,571,200,480291316111
Bexar,1685,931,253,480291316121
Bexar,1857,872,314,480291316131
Bexar,2959,1552,358,480291316132
Bexar,2793,1535,313,480291316141
Bexar,796,376,123,480291316142
Bexar,2120,1161,272,480291316151
Bexar,2340,1102,300,480291316152
Bexar,2731,1732,288,480291316153
Bexar,1231,517,152,480291316154
Bexar,1568,109,476,480291317001
Bexar,1686,192,960,480291318011
Bexar,894,96,533,480291318012
Bexar,1747,494,665,480291318021
Bexar,1509,344,685,480291318022
Bexar,2392,432,1078,480291318023
Bexar,647,371,30,480291401001
Bexar,716,390,41,480291401002
Bexar,689,383,46,480291402001
Bexar,496,278,26,480291402002
Bexar,495,270,35,480291402003
Bexar,448,247,30,480291402004
Bexar,964,579,55,480291403001
Bexar,861,498,52,480291403002
Bexar,575,341,39,480291403003
Bexar,709,399,61,480291404001
Bexar,859,501,76,480291404002
Bexar,803,482,50,480291404003
Bexar,549,321,32,480291404004
Bexar,703,425,46,480291405001
Bexar,833,476,81,480291405002
Bexar,1010,579,80,480291405003
Bexar,623,368,48,480291405004
Bexar,1213,690,80,480291406001
Bexar,775,429,69,480291406002
Bexar,901,469,132,480291407001
Bexar,736,397,65,480291407002
Bexar,930,477,63,480291407003
Bexar,715,401,56,480291407004
Bexar,565,340,46,480291407005
Bexar,1018,592,81,480291408001
Bexar,735,406,53,480291408002
Bexar,478,284,23,480291408003
Bexar,633,358,35,480291408004
Bexar,767,421,48,480291408005
Bexar,802,463,59,480291409001
Bexar,712,416,48,480291409002
Bexar,558,294,64,480291410001
Bexar,925,504,59,480291410002
Bexar,794,441,53,480291410003
Bexar,1040,528,64,480291411011
Bexar,623,322,42,480291411012
Bexar,818,437,80,480291411013
Bexar,823,435,68,480291411021
Bexar,515,241,60,480291411022
Bexar,1117,608,64,480291411023
Bexar,1201,653,70,480291412001
Bexar,970,484,101,480291412002
Bexar,536,275,51,480291412003
Bexar,654,357,44,480291412004
Bexar,725,384,51,480291412005
Bexar,1021,544,117,480291412006
Bexar,738,400,43,480291413001
Bexar,2033,985,265,480291413002
Bexar,1793,969,222,480291413003
Bexar,2675,1495,380,480291414021
Bexar,1133,728,158,480291414022
Bexar,1571,732,205,480291414031
Bexar,1876,914,244,480291414032
Bexar,1794,910,276,480291414041
Bexar,1296,655,142,480291414042
Bexar,915,463,78,480291414043
Bexar,1461,946,151,480291416001
Bexar,1467,904,160,480291416002
Bexar,2325,826,606,480291417001
Bexar,1987,979,393,480291417002
Bexar,1321,474,329,480291418001
Bexar,809,214,250,480291418002
Bexar,1556,538,381,480291418003
Bexar,1344,271,579,480291419001
Bexar,2372,357,1167,480291419002
Bexar,1549,352,596,480291419003
Bexar,1593,981,113,480291501001
Bexar,934,547,47,480291501002
Bexar,787,471,34,480291501003
Bexar,1149,683,65,480291501004
Bexar,732,400,35,480291503001
Bexar,706,393,32,480291503002
Bexar,758,424,39,480291503003
Bexar,1020,593,65,480291503004
Bexar,621,365,33,480291504001
Bexar,761,434,31,480291504002
Bexar,1511,916,88,480291504003
Bexar,481,285,23,480291505011
Bexar,860,491,51,480291505012
Bexar,988,575,66,480291505013
Bexar,788,487,32,480291505014
Bexar,896,556,38,480291505021
Bexar,958,592,44,480291505022
Bexar,1273,757,66,480291505023
Bexar,767,468,48,480291506001
Bexar,640,376,60,480291506002
Bexar,773,487,46,480291506003
Bexar,1131,675,65,480291506004
Bexar,675,413,31,480291507001
Bexar,745,451,34,480291507002
Bexar,614,345,41,480291507003
Bexar,886,504,44,480291507004
Bexar,880,508,47,480291507005
Bexar,517,299,38,480291507006
Bexar,853,497,32,480291508001
Bexar,279,147,30,480291508002
Bexar,567,278,51,480291508003
Bexar,747,432,64,480291509001
Bexar,584,312,38,480291509002
Bexar,1091,580,75,480291509003
Bexar,1135,691,74,480291509004
Bexar,1213,749,66,480291509005
Bexar,589,350,49,480291510001
Bexar,1066,597,70,480291510002
Bexar,829,482,41,480291510003
Bexar,894,508,55,480291511001
Bexar,1059,629,67,480291511002
Bexar,598,360,31,480291511003
Bexar,792,481,35,480291511004
Bexar,653,391,29,480291511005
Bexar,493,250,24,480291511006
Bexar,699,389,38,480291511007
Bexar,1119,701,50,480291512001
Bexar,1530,849,85,480291512002
Bexar,869,564,34,480291512003
Bexar,865,533,61,480291512004
Bexar,2674,1756,196,480291512005
Bexar,714,400,34,480291513011
Bexar,818,452,53,480291513012
Bexar,1203,640,73,480291513013
Bexar,1359,806,92,480291513014
Bexar,1288,754,71,480291513021
Bexar,1224,701,84,480291513022
Bexar,796,446,49,480291514001
Bexar,774,444,39,480291514002
Bexar,935,535,59,480291514003
Bexar,623,384,26,480291514004
Bexar,463,243,38,480291515001
Bexar,868,489,79,480291515002
Bexar,589,357,42,480291515003
Bexar,1665,881,164,480291516001
Bexar,891,487,96,480291516002
Bexar,1649,1014,150,480291516003
Bexar,819,463,71,480291516004
Bexar,674,372,72,480291516005
Bexar,1694,1022,148,480291517001
Bexar,1438,843,95,480291517002
Bexar,750,401,74,480291517003
Bexar,704,438,36,480291517004
Bexar,981,577,65,480291517005
Bexar,1329,725,63,480291519001
Bexar,3297,1890,424,480291519002
Bexar,1329,723,151,480291520001
Bexar,1045,512,152,480291521001
Bexar,1342,577,236,480291521002
Bexar,628,234,147,480291521003
Bexar,1582,700,303,480291521004
Bexar,2664,1082,579,480291522011
Bexar,1879,946,315,480291522012
Bexar,1387,673,237,480291522013
Bexar,2237,876,472,480291522021
Bexar,1046,433,193,480291522022
Bexar,929,589,34,480291601001
Bexar,849,504,30,480291601002
Bexar,701,421,28,480291601003
Bexar,1532,888,75,480291601004
Bexar,671,389,48,480291602001
Bexar,688,421,57,480291602002
Bexar,687,407,34,480291602003
Bexar,1100,663,55,480291603001
Bexar,745,462,40,480291603002
Bexar,728,458,42,480291603003
Bexar,551,335,29,480291603004
Bexar,980,584,67,480291603005
Bexar,702,420,33,480291604001
Bexar,1294,802,78,480291604002
Bexar,783,479,32,480291604003
Bexar,937,585,46,480291604004
Bexar,806,459,26,480291605011
Bexar,749,461,26,480291605012
Bexar,918,537,37,480291605013
Bexar,492,297,22,480291605021
Bexar,813,441,42,480291605022
Bexar,592,333,38,480291605023
Bexar,1301,708,78,480291605024
Bexar,770,422,30,480291606001
Bexar,1215,709,61,480291606002
Bexar,1422,823,63,480291606003
Bexar,1000,606,45,480291607011
Bexar,1126,703,38,480291607012
Bexar,709,466,27,480291607013
Bexar,570,354,27,480291607021
Bexar,1572,952,64,480291607022
Bexar,845,440,41,480291607023
Bexar,879,515,49,480291607024
Bexar,735,414,32,480291609011
Bexar,602,330,31,480291609012
Bexar,981,548,55,480291609013
Bexar,1128,630,51,480291609021
Bexar,909,547,46,480291609022
Bexar,1019,599,44,480291609023
Bexar,1318,734,63,480291610001
Bexar,1096,618,43,480291610002
Bexar,2091,1380,130,480291611001
Bexar,868,519,39,480291611002
Bexar,551,303,40,480291611003
Bexar,1305,784,64,480291611004
Bexar,1174,693,65,480291611005
Bexar,677,376,30,480291611006
Bexar,581,242,105,480291612001
Bexar,1460,902,99,480291612002
Bexar,1892,1196,114,480291613021
Bexar,1193,751,74,480291613022
Bexar,1229,757,54,480291613031
Bexar,1355,825,64,480291613032
Bexar,1277,718,75,480291613041
Bexar,1173,746,61,480291613042
Bexar,1963,239,490,480291614001
Bexar,1614,860,91,480291615011
Bexar,763,409,66,480291615012
Bexar,693,327,84,480291615013
Bexar,928,496,103,480291615014
Bexar,1223,658,111,480291615015
Bexar,1663,976,160,480291615031
Bexar,900,570,65,480291615032
Bexar,662,380,40,480291615033
Bexar,1032,610,96,480291615041
Bexar,1599,909,105,480291615042
Bexar,1388,754,126,480291616001
Bexar,1726,772,171,480291616002
Bexar,2808,1090,429,480291618011
Bexar,442,255,30,480291618012
Bexar,2909,1693,384,480291618021
Bexar,1804,957,171,480291618022
Bexar,971,335,250,480291619011
Bexar,903,414,173,480291619021
Bexar,2889,929,751,480291619022
Bexar,3514,1745,735,480291619023
Bexar,1801,723,373,480291620011
Bexar,2068,901,307,480291620031
Bexar,1317,570,191,480291620032
Bexar,1114,407,264,480291620033
Bexar,956,451,153,480291620041
Bexar,1750,823,269,480291620042
Bexar,720,438,19,480291701011
Bexar,899,527,42,480291701012
Bexar,657,375,33,480291701013
Bexar,689,391,35,480291701021
Bexar,490,286,25,480291701022
Bexar,1155,662,46,480291701023
Bexar,507,293,21,480291702001
Bexar,609,379,25,480291702002
Bexar,564,322,18,480291702003
Bexar,574,338,19,480291702004
Bexar,814,458,18,480291702005
Bexar,788,472,39,480291702006
Bexar,770,450,43,480291703001
Bexar,599,346,21,480291703002
Bexar,636,379,20,480291703003
Bexar,584,327,27,480291703004
Bexar,888,497,39,480291703005
Bexar,642,393,27,480291703006
Bexar,874,550,36,480291704011
Bexar,541,317,26,480291704012
Bexar,881,455,22,480291704013
Bexar,582,365,34,480291704014
Bexar,1115,664,54,480291704021
Bexar,783,476,63,480291704022
Bexar,767,452,30,480291704023
Bexar,691,381,44,480291704024
Bexar,1079,567,66,480291705001
Bexar,743,462,40,480291705002
Bexar,935,493,70,480291705003
Bexar,739,447,34,480291705004
Bexar,942,520,60,480291706001
Bexar,726,424,30,480291706002
Bexar,1006,597,75,480291706003
Bexar,684,404,49,480291706004
Bexar,1054,643,45,480291707001
Bexar,850,504,51,480291707002
Bexar,1693,1003,79,480291707003
Bexar,625,394,25,480291708001
Bexar,518,298,24,480291708002
Bexar,1337,739,53,480291709001
Bexar,1575,857,46,480291709002
Bexar,822,460,35,480291709003
Bexar,901,540,35,480291710001
Bexar,550,314,21,480291710002
Bexar,747,424,21,480291710003
Bexar,1045,593,39,480291710004
Bexar,512,293,15,480291710005
Bexar,1258,699,43,480291711001
Bexar,1600,968,63,480291711002
Bexar,886,599,25,480291712001
Bexar,850,479,28,480291712002
Bexar,1218,734,59,480291712003
Bexar,635,397,22,480291713011
Bexar,1533,875,80,480291713012
Bexar,1443,717,60,480291713021
Bexar,878,514,75,480291713022
Bexar,602,370,40,480291713023
Bexar,1048,646,43,480291713024
Bexar,1153,758,90,480291714011
Bexar,1162,747,59,480291714012
Bexar,1856,1128,89,480291714021
Bexar,973,595,53,480291714022
Bexar,1030,668,73,480291714023
Bexar,1051,560,68,480291715011
Bexar,921,555,34,480291715012
Bexar,846,475,25,480291715021
Bexar,558,335,24,480291715022
Bexar,1162,644,50,480291715023
Bexar,1090,672,57,480291715024
